優勝無理とかふざけやがって	嘲笑我们肯定赢不了
いや 彦一 得点したのは俺…	不 彦一 得分的是我
お前，日本にもバスケのプロリ―グがあるのを知ってるか	你知道日本也有篮球的职业联盟吗
昨年の全国体育祭典で同種目１位の座を獲得したイム・ヒャンジュン（２２・競輪サイクル団）は３ｋｍコースに種目を変更し、２位が朴ハジョンだった。	在去年全国体育比赛时，曾获得该项目冠军的任香俊（音译，22岁，国家职业自行车队）将参赛项目改为原地出发3公里，而第2位人选便是朴夏祯。
プレー続行不可能となるケガをした場合	受了不能继续比赛的重伤的场合
前半、数度、威嚇的なシュートを放った韓国は、後半１９分、金勝龍がペナルティーボックス左側でフリーキックのチャンスを得た。	在前半场有好几个具有攻击性的射门的韩国在后半场１９分时，李承勇在左侧得到了任意球的机会。
「大リーグ３人組」ニューヨーク・メッツの朴賛浩（パク・チャンホ、３４）、コロラドの金炳賢（キム・ビョンヒョン、２８）、タンパベイの徐在応（ソ・ジェウン、３０）がなかなかスランプから脱却できずにいる中で、シアトルの右利きの投手の白嗟承（ペク・チャスン、２７）が印象的な完投勝ちで初白星を記録した。	“顶级联赛3人帮”纽约大都会队的朴赞浩（34岁）、科罗拉多洛基山队的金炳贤（28岁）、坦帕湾魔鬼鱼队的徐在应（30岁）迟迟没能从低迷的泥沼中摆脱出来，而效力于西雅图水手队的右手投手白嗟承（27岁）以让人印象深刻的完投胜迎来了自己的首个胜利。
ホント 今年の湘北は はっきり言って最強よ	今年的湘北篮球队 真是太棒了
それは落合監督の指導があったから ここまで…	这是因为有落合总教练的教诲 球队才能走到这里的
完全に試合終了	比赛终止了
ホリカワ選手，キタ選手でした。お疲れ様でした	以上是堀川选手和木田选手，辛苦了
このチームは，お前が引っ張ってきたんだ	这支球队由你一直带领至今
試合は勝った，けど…	比赛是赢了，可是…
モービスが今月１日にリーグ優勝を確定し、ＭＶＰ争いもモービスの内部競争になりそうだ。	摩比斯（Mobis）于3月1日已确定提前夺冠后，MVP之争恐怕也会成为摩比斯的内部之争。
フィギュアスケートグランプリシリーズ　世界一決定戦	世界花样滑冰大奖赛
正規リーグでＫＣＣに５勝１敗で勝った経験のある金ジン監督は、「ホールは頻繁なドリブルより機敏に動いた方が同僚の得点力を押し上げるのにプラスになる」として、「ＴＧは２対２プレーでチョ・ソンウォンの守備の弱点を攻撃する必要がある」と指摘した。	正规联赛比赛中本队与KCC队的战绩上以5胜1负占绝对优势的金镇主教练表示：“霍尔不易过于频繁带球，则应该积极的无球跑动，才能提高队友们的得分能力。
薄氷の差で１、２位を維持しているプロ野球の起亜（キア）と三星（サムスン）の競争が、まさにこの構図だ。	如履薄冰般排在第1、第2位的职业棒球起亚队和三星队的竞争就是如此。
ダスティン・ニパート（３７＝ＫＴ）やヘンリー・ソーサー（３３＝ＬＧ）らＫＢＯリーグで著しい足跡を残した長期在籍の外国人投手たちのプレーを、来年は見れなくなる可能性が高まった。	球迷们在明年无法看到达斯汀•尼珀特(37岁•KT队)、亨利•索萨(33岁•LG队)等曾经光耀KBO联赛舞台的长寿外援投手们的可能性进一步增大。
今日は花井君を打たせなきゃいけない試合だもんね	今天这场比赛也必须要让花井打出安打
体育祭だよ	我们要举办运动会
ほんなら，一子ちゃんと勝負して探してみたらどうけ？	那就借着跟一子比赛的机会来找找看如何
セネガルより１１１回多いパスを繰り出しながらも、５ポイント高いパス成功率（日本８４％、セネガル７９％）を記録した。	全场比赛日本队比塞内加尔队多传球111次，而且传球成功率也高出对手5个百分点(日本84%，塞内加尔79%)。
よっしゃ，ブレイク，も一本行けぇ	很好，连续得分，再来一球
チーム練習が終わった後は、金甫炅（キム・ボギョン）ら第２線の攻撃陣と一緒にパスの高低を調整し、２対１パスを交わしてシュートを蹴る練習を繰り返した。	在球队训练结束后与金甫炅等第二线队友们一起调整传球的高低，并反复进行2过1传球射门训练。
観客の好意も烏野への煽りに変わっていく	观众的好意会变成对乌野球员的煽动
これを入れて なんとか １ゴール差で終われば…	希望这次能够投进　结束时就只差一球…
力と力の真剣勝負　野球の醍醐味	力量间的正面对决 棒球的奥妙
これに、米ＬＰＧＡツアー１次クォリファイング・スクールをトップでパスした「スーパールーキー」の宋アリ（ソン・アリ、１７）が心ときめくプロデビュー戦を戦い、今大会には例年に増してさらに多くのファンの関心が集まっている。	此外，本次大会有在美国LPGA巡回赛第1次资格赛中获得第一名的“超级新秀”宋阿里（17岁）加盟，且是她的第一场职业比赛，因此，今年的大会比往年更有吸引力。
かっこよいプレーも良いが、ミスをせず安定的にポイントを得ることが重要だ」	漂亮的比赛虽然好，但最重要的在没有失误的情况下得分。”
そういうもん，全部ひっくるめたのが試合だ	比赛就是会出现这种种问题
ここがグレートスピリッツの指定した葉君最後の決戦場	这里就是伟大精神选定的叶最后一轮比赛的场地
ショートトラック男子のエース、ファン・デホン（２１＝韓国体育大学）は金メダル４個を首にかけた。	男子顶尖选手黄大宪(21岁•韩国体育大学)摘得了4枚金牌。
ほとんど，隙のないチームになる，	几乎就是完美无缺的球队
今年のＬＰＧＡツアーデビュー以来最高成績を挙げた朴城炫は、「正直、今大会以前は思うようにいかなくて苛立っていた。	取得今年出道LPGA巡回赛后最好成绩的朴城炫表示，“说实话之前的比赛有些放不开，感到很郁闷。
再びナツ選手と，ガジル選手に挑むのか	是否会再次向纳兹选手和戈吉尔选手发起挑战呢
３日、東京で開幕するグランフリーファイナル女子シングルで優勝を狙う金姸兒は、「グランプリシリーズ第５回大会の時のジャンプのミスはよい経験となった。	3日将在东京开幕的大奖赛女子单项决赛中，决心要取得冠军的金妍儿表示：“大奖赛系列第5次比赛中的摔倒失误是个很好的经验。
試合で，今のこいつと協力するぐらいなら	我觉得，与其跟这家伙合作
インターハイ予選 4回戦で	湘北在高中联赛预赛第四场
甲子園，決勝	甲子园，决赛
無理して出場させる場合、もっと恐ろしい状況を招きかねない」と話した。	如果勉强参加比赛，可能会引起更可怕的状况。”
